Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"Amuvatinib","293","KIT, PDGFRA, FLT3","RTK signaling","TP53_mut","12","13",".3150894356334889","2.887893691052986","2.5062218097584346","","",".4462749625781931",".38167188129455143","1.3956401589112581","1.0133067450089162",".4507955174570909","",".74919471675325355","90.159103491418193","LAML","GDSC1"
"MPS-1-IN-1","294","MPS1","Mitosis","ASXL1_mut","4","20",".80207462579321664","1.9234820260055039","2.5180597357651053","","",".1292958093677197","-.59457770975960145",".57075515860095904",".76475907018108535",".21416768528931809","",".008915263613734483","0","LAML","GDSC1"
"MPS-1-IN-1","294","MPS1","Mitosis","CREBBP_mut","3","21",".8901150175740028","2.9970993136162103","2.3363726132607376","","",".51749096805906381",".66072670035547265","1.4640950476695718",".62589325963835796",".50840019619134358","",".010595245957330329","0","LAML","GDSC1"
"MPS-1-IN-1","294","MPS1","Mitosis","KRAS_mut","3","21",".94563194460719036","1.8081526463055637","2.5062221371622582","","",".040482749225645161","-.69806949085669445",".34789365105864084",".76637915950913005",".17038312081569851","",".0084488242532313879","0","LAML","GDSC1"
"MPS-1-IN-1","294","MPS1","Mitosis","NRAS_mut","7","17",".98605468108410621","2.9102142945720457","2.2166836916070469","","",".056637053709942264",".6935306029649988",".73481798260789377",".69116469667312763",".048365469017946784","",".0060493611387043116","0","LAML","GDSC1"
"MPS-1-IN-1","294","MPS1","Mitosis","SACS_mut","3","21","2.0689120573419202","3.5627568813843631","2.2555643892938582","","",".055134934660442877","1.3071924920905049",".63641690484303048",".63136510677285695",".1290194173958959","",".0078885463253535078","0","LAML","GDSC1"
"MPS-1-IN-1","294","MPS1","Mitosis","TP53_mut","11","13",".81690800848203449","2.7352053432529781","2.1513741571954892","","",".065900310966353903",".58383118605748896",".80501713906711347",".6295824579868422",".034578390529718867","",".0054851866915513227","0","LAML","GDSC1"
"NVP-BHG712","295","EPHB4, RAF, SRC, ABL","Other, kinases","ASXL1_mut","4","20",".73089858771934546","1.5910092856949127",".14736498923420055","","",".039286740255970447","1.4436442964607121",".82998132095969912","2.0996410936709369",".19900356108551254","",".9499446261946376","0","LAML","GDSC1"
"NVP-BHG712","295","EPHB4, RAF, SRC, ABL","Other, kinases","CREBBP_mut","3","21","1.1575005072132627","2.319184412465765",".11208493762220802","","",".11247216755560491","2.2070994748435568","1.5489058461346144","1.9389384767961053",".065625101815403181","",".94778023060348504","0","LAML","GDSC1"
"NVP-BHG712","295","EPHB4, RAF, SRC, ABL","Other, kinases","KRAS_mut","3","21",".47069761737437799","1.2227836699956256",".26871361511794223","","",".058370862295683841",".95407005487768337",".19693981127216001","2.1249473200086775",".45719344749117286","",".95126359518001224","0","LAML","GDSC1"
"NVP-BHG712","295","EPHB4, RAF, SRC, ABL","Other, kinases","NRAS_mut","7","17",".55336672806372711","1.1664804101431054",".067410238615407389","","",".25067045937195159","1.099070171527698","2.0374286712884593","1.9665779277192668",".24083708348283855","",".95027734594121993","0","LAML","GDSC1"
"NVP-BHG712","295","EPHB4, RAF, SRC, ABL","Other, kinases","SACS_mut","3","21",".32047253140544346",".96031775949555309",".30620874518938113","","",".7873189029870149",".65410901430617197","3.648582818376731","1.8031577332638258",".45222611578140859","",".95124898625425203","0","LAML","GDSC1"
"NVP-BHG712","295","EPHB4, RAF, SRC, ABL","Other, kinases","TP53_mut","11","13","1.1550519933640608","1.489146298442928","-.54379018118527245","","",".009889200409694713","2.0329364796282006","1.7238164965320975","1.7896643535299941",".011900162859607877","",".94391462296604367","0","LAML","GDSC1"
"OSI-930","298","KIT, VEGFR2","RTK signaling","ASXL1_mut","5","20",".18591651132415535","2.4319188040202837","2.075066254500789","","",".81686466020017567",".35685254951949474","3.1574768378803659","1.5365317206258675",".72092081014891218","",".96912475666029596","0","LAML","GDSC1"
"OSI-930","298","KIT, VEGFR2","RTK signaling","CREBBP_mut","3","22",".57551142144932943","3.1034248801769517","2.0159383849811983","","",".063859998347702715","1.0874864951957535",".55949097953767968","1.9699828917366247",".33191656171156614","",".96853540689013584","0","LAML","GDSC1"
"OSI-930","298","KIT, VEGFR2","RTK signaling","KRAS_mut","3","22","1.2033925116699846","4.0343041181142398","1.8890003070806587","","",".040451224153139946","2.1453038110335809","1.0411718507706955","1.8377970120190226",".067871241200150909","",".96673751475822856","0","LAML","GDSC1"
"OSI-930","298","KIT, VEGFR2","RTK signaling","NRAS_mut","7","18",".66912778518053151","3.0315331574934317","1.8022326115368439","","",".037977016157743175","1.2293005459565878",".68363219870141134","2.0979712256669907",".1496552283001629","",".96769526034679809","0","LAML","GDSC1"
"OSI-930","298","KIT, VEGFR2","RTK signaling","SACS_mut","3","22",".2886256246897429","2.6330941795457359","2.0800743896127276","","",".49746931084642787",".55301978993300827","1.0655724755855787","1.9780629869933644",".41960343113850551","",".96874667843179851","0","LAML","GDSC1"
"OSI-930","298","KIT, VEGFR2","RTK signaling","TP53_mut","12","13",".67988246662105956","2.788022207816645","1.5542040474090359","","",".10735268387918152","1.2338181604076091","2.0216654884817391","1.6017708340505832",".1107458704885393","",".96734236175615362","0","LAML","GDSC1"
"OSI-027","299","MTORC1, MTORC2","PI3K/MTOR signaling","ASXL1_mut","5","20",".47644217171555969","-1.8339295218059291","-1.0574500767884836","","",".13221335262697681","-.77647944501744548",".65964102261637958","1.767381465039757",".52963182476952131","",".0020948452970199574","79.444773715428198","LAML","GDSC1"
"OSI-027","299","MTORC1, MTORC2","PI3K/MTOR signaling","CREBBP_mut","3","22",".48726447289106117","-.50977692937078056","-1.3086053798494084","","",".67510507419825239",".79882845047862783","2.8251543402193326","1.4776694158764681",".79846559011442031","",".0022328603090823059","95.815870813730442","LAML","GDSC1"
"OSI-027","299","MTORC1, MTORC2","PI3K/MTOR signaling","KRAS_mut","3","22",".18820751128371019","-1.4873872989068444","-1.1752948749126721","","",".57980209158692642","-.31209242399417225",".67648762881806002","1.7228006349482117",".99568801482345148","",".0022610267912320128","99.568801482345151","LAML","GDSC1"
"OSI-027","299","MTORC1, MTORC2","PI3K/MTOR signaling","NRAS_mut","7","18","1.5886760914286857",".31236309175017085","-1.8058439326139175","","",".019294008457986421","2.1182070243640885","1.7823254353070275","1.1331297955627058",".00073030626837344316","",".00017705935850862925",".43818376102406587","LAML","GDSC1"
"OSI-027","299","MTORC1, MTORC2","PI3K/MTOR signaling","SACS_mut","3","22","1.2337490163435216",".45170359381580633","-1.4397163602839427","","",".35669841243923561","1.8914199540997489","2.7595329329740594","1.359739658207137",".39672840084861527","",".0019668474317967076","79.345680169723067","LAML","GDSC1"
"OSI-027","299","MTORC1, MTORC2","PI3K/MTOR signaling","TP53_mut","12","13",".59893517191000079","-.71872742362714526","-1.6687630816364289","","",".15789802163429054",".95003565800928369","1.8959655715501007","1.2358442236833802",".082917311543933822","",".0012385931535395271","24.875193463180146","LAML","GDSC1"
"CX-5461","300","RNA Polymerase 1","Other","ASXL1_mut","4","20","1.1103838321053698","2.8845116330730871",".64570956670716639","","",".19857037243317816","2.2388020663659205","2.7185674916144054","1.8815340314782081",".040755172417370762","",".39330852934002303","0","LAML","GDSC1"
"CX-5461","300","RNA Polymerase 1","Other","CREBBP_mut","3","21",".48507008040346777","1.9383047249250964",".88749160436478036","","",".44062989087502585","1.0508131205603162","1.8622166087998038","2.1944049826286753",".59832315287973992","",".4370124797370265","0","LAML","GDSC1"
"CX-5461","300","RNA Polymerase 1","Other","KRAS_mut","3","21","1.3350197038336145","3.3488644832130219",".68598306746650528","","",".054114153425135605","2.6628814157465168","1.3926924213745349","2.0451114564775952",".03231381320565771","",".38882350586441849","0","LAML","GDSC1"
"CX-5461","300","RNA Polymerase 1","Other","NRAS_mut","7","17","1.1039545838526812","2.5401713568905024",".39241402165895051","","",".0022741283005638675","2.1477573352315518",".81766896822630808","2.2256868599264967",".030529233114875251","",".38771705137290202","0","LAML","GDSC1"
"CX-5461","300","RNA Polymerase 1","Other","SACS_mut","3","21",".227551970584012","1.4548412729082709",".95655781179575528","","",".71366176743232801",".49828346111251565","1.9528360517535652","2.2120536092563734",".66520554581359947","",".43800651935865331","0","LAML","GDSC1"
"CX-5461","300","RNA Polymerase 1","Other","TP53_mut","11","13","1.4891862705545065","2.4193018808992113","-.1661602171888959","","",".0015533146923827324","2.5854620980881071","1.7543058390458444","1.7208879194504789",".0016968949396955469","",".32847372823073417","0","LAML","GDSC1"
"PHA-793887","301","CDK2, CDK7, CDK5","Cell cycle","ASXL1_mut","5","20",".34053455884032124","-.63342237749114694","-.01805171563358754","","",".23330815627759774","-.6153706618575594",".53771373500051312","1.9728447986678115",".56375766676158523","",".54578076894264782","91.744991617178499","LAML","GDSC1"
"PHA-793887","301","CDK2, CDK7, CDK5","Cell cycle","CREBBP_mut","3","22",".069639255018305785","-.029303834566123843","-.15637430438314154","","",".90273575000794359",".12707046981701769","1.5041293201124131","1.8523350256406819",".91744991617178506","",".54875971096034004","91.744991617178499","LAML","GDSC1"
"PHA-793887","301","CDK2, CDK7, CDK5","Cell cycle","KRAS_mut","3","22",".27744153500678959","-.58479107006982101","-.080626044996273738","","",".37565803463124969","-.50416502507354721",".62310243072936378","1.8920123967722045",".70772166234861222","",".54756217587976364","91.744991617178499","LAML","GDSC1"
"PHA-793887","301","CDK2, CDK7, CDK5","Cell cycle","NRAS_mut","7","18","1.3883252899368947","1.3886576524462146","-.73604165373616603","","",".016187220591975825","2.1246993061823805","1.7043717348465623","1.4640772276465506",".006893321884129072","",".47825889005720157","4.1359931304774431","LAML","GDSC1"
"PHA-793887","301","CDK2, CDK7, CDK5","Cell cycle","SACS_mut","3","22",".21503665003704883",".2033486123919741","-.18809963805924579","","",".67107351590136122",".39144825045121989","1.2856602248952971","1.8633189492563895",".81478162573839408","",".54835282373701655","91.744991617178499","LAML","GDSC1"
"PHA-793887","301","CDK2, CDK7, CDK5","Cell cycle","TP53_mut","12","13",".68167496003247396",".46856456992797835","-.70391700302024829","","",".10996768115378545","1.1724815729482265","2.0334254700292926","1.3711389400651863",".10855386402072542","",".52470150363779389","32.566159206217627","LAML","GDSC1"
"PI-103","302","PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2","Other, kinases","ASXL1_mut","5","20",".7271263548952227","-2.6167049094721522","-1.18776228671074","","",".036130485244819911","-1.4289426227614122",".90936636913968794","2.1215400070743566",".22705287482880968","",".061329790271813796","0","LAML","GDSC1"
"PI-103","302","PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2","Other, kinases","CREBBP_mut","3","22",".095054527013227252","-1.3018641009817049","-1.4969626353922931","","",".91835262205810519",".19509853441058822","2.8666417494221816","1.9573700475610112",".60144886981802048","",".06815490712110206","0","LAML","GDSC1"
"PI-103","302","PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2","Other, kinases","KRAS_mut","3","22",".67691857177969772","-2.6658757482384652","-1.3109610471300075","","",".12449439320191197","-1.3549147011084577","1.0058621127926082","2.0716107368292231",".35316658404639611","",".064709185036209496","0","LAML","GDSC1"
"PI-103","302","PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2","Other, kinases","NRAS_mut","7","18","1.8810716257764932",".61381576398258153","-2.2853044794140907","","",".0047362081227943498","2.8991202433966721","1.8509828769529086","1.4157827259394344",".00043065985471203","",".018583105563374551","0","LAML","GDSC1"
"PI-103","302","PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2","Other, kinases","SACS_mut","3","22",".69868558842431161","-.24488969732059193","-1.6410955086188084","","",".42656440103741039","1.3962058112982165","2.426867510455196","1.9526202382558957",".55727104209734146","",".067730094973811425","0","LAML","GDSC1"
"PI-103","302","PI3Kalpha, DAPK3, CLK4, PIM3, HIPK2","Other, kinases","TP53_mut","12","13",".74487041011988464","-.73199865939492692","-2.1580604899104956","","",".081862073277535086","1.4260618305155686","2.2336763279732059","1.5657959885091084",".062707886507967076","",".050812331200974344","0","LAML","GDSC1"
"PIK-93","303","PK3CG","PI3K/MTOR signaling","ASXL1_mut","4","20",".63309459708805049","-.62890379524944684",".48115014386170535","","",".017727656452999938","-1.1100539391111521",".17230974945586752","1.8854883605617156",".33952806913694167","",".12239504030468784","0","LAML","GDSC1"
"PIK-93","303","PK3CG","PI3K/MTOR signaling","CREBBP_mut","3","21",".89473595411771545","1.6468766432736599",".10317894125787332","","",".34784449828217706","1.5436977020157865","2.1998911306001703","1.6704536527758549",".34266363590069071","",".12249634785399813","0","LAML","GDSC1"
"PIK-93","303","PK3CG","PI3K/MTOR signaling","KRAS_mut","3","21",".69057226866761301","-.76525500876127328",".44776917726286375","","",".0075518123149428728","-1.2130241860241371",".15222809478336444","1.8416553351806519",".3419919798055332","",".12247474911029275","0","LAML","GDSC1"
"PIK-93","303","PK3CG","PI3K/MTOR signaling","NRAS_mut","7","17","1.6137453388702825","1.9347376219486503","-.37857503867083719","","",".0093055755954042259","2.3133126606194874","1.6678701855636007","1.3350534747482365",".0024051867346523924","",".062127935512191375","0","LAML","GDSC1"
"PIK-93","303","PK3CG","PI3K/MTOR signaling","SACS_mut","3","21","1.3518756348565522","2.2316167538313807",".019644639749627511","","",".066253905706414193","2.2119721140817532","1.2364783757982527","1.6709476382632047",".18354297774425429","",".11513655411469367","0","LAML","GDSC1"
"PIK-93","303","PK3CG","PI3K/MTOR signaling","TP53_mut","11","13","1.1650226775911887","1.2706037654037359","-.52840413255421348","","",".01446031685823972","1.7990078979579494","1.8888317719402843","1.1825872767001613",".0078607062493097051","",".075487304689687396","0","LAML","GDSC1"
"SB52334","304","ALK5","RTK signaling","ASXL1_mut","4","20","1.2369864912432373","5.0278336476946492","3.8669544937831688","","",".02903323223682186","1.1608791539114804",".6785458045565842",".97318916150356338",".045691768599791405","",".3821594091362539","0","LAML","GDSC1"
"SB52334","304","ALK5","RTK signaling","CREBBP_mut","3","21",".17938402105365267","4.2236112423614607","4.0371233685408381","","",".82198974773602163",".1864878738206226","1.2305911916317103","1.0185345543587747",".55092956685584971","",".42314308698258163","0","LAML","GDSC1"
"SB52334","304","ALK5","RTK signaling","KRAS_mut","3","21","1.8349275205749398","5.4729468692348204","3.8586468504160725","","",".0000350568701193445","1.614300018818748",".26004774563693056",".91903065939413253",".0097810202089863331","",".3514818573464582","0","LAML","GDSC1"
"SB52334","304","ALK5","RTK signaling","NRAS_mut","7","17",".73070310844031239","4.5697693334734009","3.8507081842428335","","",".072248475810303428",".71906114923056741",".71705074195438379","1.067110060182495",".090865847075827927","",".39503213703866635","0","LAML","GDSC1"
"SB52334","304","ALK5","RTK signaling","SACS_mut","3","21",".90850752841359339","3.2704130775993079","4.1732945349354322","","",".32170483081445167","-.90288145733612435","1.2024505597971764",".97047906431883935",".21200147295980837","",".40970316571744969","0","LAML","GDSC1"
"SB52334","304","ALK5","RTK signaling","TP53_mut","11","13",".6068497721112972","4.3869225572046702","3.7841751028608153","","",".15859572144344672",".6027474543438549","1.0637948215763731",".93036597479582739",".14947854359355664","",".40385619989498178","0","LAML","GDSC1"
"TPCA-1","305","IKK2","Other, kinases","ASXL1_mut","4","20",".31177867856992547",".39564264644996983",".83438011839612591","","",".28054007178319901","-.43873747194615609",".41331095638975568","1.5053008475760337",".74133064675183902","",".055189374054708119","0","LAML","GDSC1"
"TPCA-1","305","IKK2","Other, kinases","CREBBP_mut","3","21",".30643648258416384","1.139231468472419",".7072608832526257","","",".80681065411219799",".43197058521979326","2.6667850998955607","1.2143617343265316",".86229341896241241","",".055619170818804763","0","LAML","GDSC1"
"TPCA-1","305","IKK2","Other, kinases","KRAS_mut","3","21",".043498814183589828",".81520449568419051",".75355045079380123","","",".90347802473374461",".061654044890389281",".63405057560601974","1.4729693953523453",".76057072569111916","",".055276926708199135","0","LAML","GDSC1"
"TPCA-1","305","IKK2","Other, kinases","NRAS_mut","7","17","2.6031269285689875","2.4054170350264736",".084250218149240233","","",".000054410717598500271","2.3211668168772333",".83370944546148462",".91247540980397401",".000005450460371348627","",".0030439337878152934","0","LAML","GDSC1"
"TPCA-1","305","IKK2","Other, kinases","SACS_mut","3","21",".3338525916350033","1.1726220684209891",".70249079754568711","","",".79082621752210891",".47013127087530204","2.6720755216615109","1.2113346692901661",".076326045278490171","",".040283069748148562","0","LAML","GDSC1"
"TPCA-1","305","IKK2","Other, kinases","TP53_mut","11","13",".61285180336693801","1.2095738153677273",".38191238343672285","","",".17080878570382585",".8276614319310045","1.6767596598447398","1.0004152330760367",".13511064928165734","",".044422079588587356","0","LAML","GDSC1"
"Fedratinib","306","JAK2","Other, kinases","ASXL1_mut","5","20",".50221847477902082","-.73351777136584739","-.023208977652135743","","",".27801873441023905","-.71030879371371169","1.1464053412557027","1.4645169740262487",".42634822973043551","",".14702501235408211","0","LAML","GDSC1"
"Fedratinib","306","JAK2","Other, kinases","CREBBP_mut","3","22",".098008531828088136","-.040709207370031773","-.18225639944372077","","",".93222594867657216",".14154719207368899","2.5272673234467278","1.2946680081930682",".7139043613294288","",".15151756454120596","0","LAML","GDSC1"
"Fedratinib","306","JAK2","Other, kinases","KRAS_mut","3","22",".44452136420028771",".39369075373788293","-.24149275777661822","","",".061389855573783875",".63518351151450114",".078983891401971373","1.4952132871591362",".3695281356868283","",".14548369655070717","0","LAML","GDSC1"
"Fedratinib","306","JAK2","Other, kinases","NRAS_mut","7","18","2.1636237982806881","1.4163113494546162","-.78033043644745925","","",".000063762178477882041","2.1966417859020755",".80996172961227941","1.0784278161411449",".00010845959555953329","",".047662226934132502","0","LAML","GDSC1"
"Fedratinib","306","JAK2","Other, kinases","SACS_mut","3","22",".07178870045995045","-.074009360689474946","-.17771546944561492","","",".95017643988876244",".10370610875613998","2.5211237941408338","1.2962583714259133",".069705779769201143","",".12411000076673968","0","LAML","GDSC1"
"Fedratinib","306","JAK2","Other, kinases","TP53_mut","12","13",".41818609578265609",".14176141541227183","-.44868503037070884","","",".32011899540641919",".59044644578298067","1.7431395162307872","1.0176444580398079",".3028000987053151","",".14320450892346884","0","LAML","GDSC1"
"Foretinib","308","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","ASXL1_mut","4","20",".56273930189021537","-1.9943755094040827","-.83535525904522101","","",".33874940100317075","-1.1590202503588616","1.9561374944421643","2.0754696332633351",".37671243475441241","",".36967280545573289","0","LAML","GDSC1"
"Foretinib","308","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","CREBBP_mut","3","21",".84927499374535209",".47492789572370769","-1.2433043288424701","","",".090818327978930968","1.7182322245661779","1.1250539453625954","2.0918861502999979",".28283654467042041","",".36541279806119564","0","LAML","GDSC1"
"Foretinib","308","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","KRAS_mut","3","21",".29777965766129694","-.48204038102411673","-1.1065945750213524","","",".3467002923089636",".62455419399723566",".71244395720975329","2.1881728695105869",".56217551647084418","",".37476643319855829","0","LAML","GDSC1"
"Foretinib","308","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","NRAS_mut","7","17","1.4843644652252608",".78359887775362047","-1.7746940801644762","","",".00014019443839369773","2.5582929579180966",".75765911716951584","1.9669963708467004",".0049375040992664498","",".2878756670931234","0","LAML","GDSC1"
"Foretinib","308","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","SACS_mut","3","21",".70609554465247126",".23703806582121689","-1.2093200674278286","","",".21878111228726307","1.4463581332490456","1.4549143019129498","2.0985252727840122",".52167694574236001","",".37391371322290512","0","LAML","GDSC1"
"Foretinib","308","MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR","RTK signaling","TP53_mut","11","13",".66130455681227673","-.31437860167095205","-1.6328032769338678","","",".1126578885765545","1.3184246752629158","1.678413511706849","2.2224861674889014",".12802192178620969","",".35206588930468807","0","LAML","GDSC1"
"Y-39983","309","ROCK","Cytoskeleton","ASXL1_mut","4","20",".47904998063147158","2.0766606651616359","2.7928881036905482","","",".23326679039006298","-.71622743852891224",".85751620923543159","1.5723114115496235",".46495991035160278","",".33736509570911954","55.795189242192336","LAML","GDSC1"
"Y-39983","309","ROCK","Cytoskeleton","CREBBP_mut","3","21",".19344361135878896","2.930371444347756","2.6368233524482969","","",".81500400259514705",".29354809189945907","1.8657719481120092","1.478151449872795",".9840259749623439","",".34350975643383919","98.402597496234392","LAML","GDSC1"
"Y-39983","309","ROCK","Cytoskeleton","KRAS_mut","3","21","1.2298265990740112","1.1671958622432577","2.8887055784632256","","",".00070931506100790236","-1.721509716219968",".38898643502527364","1.4629590220188038",".075336738994393401","",".30709607322678562","15.06734779887868","LAML","GDSC1"
"Y-39983","309","ROCK","Cytoskeleton","NRAS_mut","7","17","1.9800085360102193","4.22770885408148","2.0335554562286555","","",".00018003806502100465","2.1941533978528245",".89504528704792241","1.1781727316063755",".0003847902109254244","",".20192695127173627",".23087412655525466","LAML","GDSC1"
"Y-39983","309","ROCK","Cytoskeleton","SACS_mut","3","21",".79314291506181378","3.6914877985887564","2.5280924446995834","","",".045062022211240477","1.163395353889173",".59206667751591269","1.5269749137970943",".44322549880446283","",".33674315149114964","55.795189242192336","LAML","GDSC1"
"Y-39983","309","ROCK","Cytoskeleton","TP53_mut","11","13",".88488211416571316","3.3356517767024458","2.1132488608254314","","",".042511161515921617","1.2224029158770144","1.389515670046491","1.3746560634710725",".044688722827424546","",".29713603625300444","13.406616848227365","LAML","GDSC1"
"YM201636","310","PIKFYVE","PI3K/MTOR signaling","ASXL1_mut","4","20",".14810778615979933","1.1841746185621127","1.0407501687046405","","",".6528695628044825",".14342444985747216",".41827158549166499","1.0286888542364783",".68531961136123354","",".32453625226931904","0","LAML","GDSC1"
"YM201636","310","PIKFYVE","PI3K/MTOR signaling","CREBBP_mut","3","21",".54673779954212576","1.520631242662553",".99951467239779068","","",".57095579758544379",".52111657026476232","1.3283855389591039",".90711544364000773",".57796526319407349","",".32286158186212521","0","LAML","GDSC1"
"YM201636","310","PIKFYVE","PI3K/MTOR signaling","KRAS_mut","3","21",".1527207757330741",".93521423641521795","1.0831456732902669","","",".76595996879899464","-.14793143687504895",".69838697925178805",".99162248026034805",".89501856130236701","",".32622777999150737","0","LAML","GDSC1"
"YM201636","310","PIKFYVE","PI3K/MTOR signaling","NRAS_mut","7","17","1.6729794159049278","1.9647594093238425",".69402270488672746","","",".026316042882358573","1.2707367044371152","1.1522274442050984",".54353536853606521",".0019001434611274134","",".21766916159641289","0","LAML","GDSC1"
"YM201636","310","PIKFYVE","PI3K/MTOR signaling","SACS_mut","3","21",".58114052810352801","1.548243270739901",".99557009695816945","","",".54029558735679639",".55267317378173153","1.2933652546160135",".90972108199860557",".84174420252676874","",".32596903272519029","0","LAML","GDSC1"
"YM201636","310","PIKFYVE","PI3K/MTOR signaling","TP53_mut","11","13","1.0265495673663687","1.5403812659061786",".66211599410563848","","",".028080483358673851",".87826527180054015","1.0473552688599173",".65407351856034357",".021359268681857575","",".26579418375526936","0","LAML","GDSC1"
"Tivozanib","312","VEGFR1, VEGFR2, VEGFR3, PDGFR, KIT","RTK signaling","ASXL1_mut","5","20",".27355456662211869","-1.0492366172057226","-.61730214804057948","","",".74589592601695476","-.43193446916514311","2.7331840152175779","1.2022169995765322",".60678769569980373","",".90036726255060096","0","LAML","GDSC1"
"Tivozanib","312","VEGFR1, VEGFR2, VEGFR3, PDGFR, KIT","RTK signaling","CREBBP_mut","3","22",".23135727633925093","-.38112387411938364","-.74767520111282049","","",".58024298910642202",".36655132699343684",".87363212752074049","1.6360152126257621",".73314469327592757","",".90070905177310967","0","LAML","GDSC1"
"Tivozanib","312","VEGFR1, VEGFR2, VEGFR3, PDGFR, KIT","RTK signaling","KRAS_mut","3","22",".96988313658537406",".58491408752084217","-.87940765042739677","","",".00035419993643433267","1.4643217379482389",".16343604860242814","1.5792467485402473",".13110212990520745","",".8956194612908237","0","LAML","GDSC1"
"Tivozanib","312","VEGFR1, VEGFR2, VEGFR3, PDGFR, KIT","RTK signaling","NRAS_mut","7","18",".89443772994032444",".24034650951607167","-1.0708139785251503","","",".0051351425692250921","1.311160488041222",".31089689267264914","1.6950485241511881",".062072004248116916","",".8926823892952872","0","LAML","GDSC1"
"Tivozanib","312","VEGFR1, VEGFR2, VEGFR3, PDGFR, KIT","RTK signaling","SACS_mut","3","22",".081280575924909587","-.81731734415494772","-.68819427338069827","","",".79242923105590546","-.12912307077424945",".55306756153231629","1.6537526444989072",".70551591784511558","",".90064807633227695","0","LAML","GDSC1"
"Tivozanib","312","VEGFR1, VEGFR2, VEGFR3, PDGFR, KIT","RTK signaling","TP53_mut","12","13",".25333859666087583","-.49613181434046094","-.89528032882728226","","",".53872141974345555",".39914851448682132","1.7976074861038895","1.3400610754292164",".5431310065833711","",".90012537619608768","0","LAML","GDSC1"
"WYE-125132","317","mTOR","PI3K/MTOR signaling","ASXL1_mut","4","20",".027061079537952028","-1.7948236634855359","-1.7588763481765444","","",".94862839062885085","-.035947315308991534",".87662954555817929","1.3863135736749284",".74079052279468238","",".0088166076402077954","0","LAML","GDSC1"
"WYE-125132","317","mTOR","PI3K/MTOR signaling","CREBBP_mut","3","21",".3951027794166776","-1.3098207000296467","-1.8298742627325761","","",".77959964302688745",".52005356270292946","2.8047238472953269","1.057882050585756",".79036505401212309","",".0088711650784841691","0","LAML","GDSC1"
"WYE-125132","317","mTOR","PI3K/MTOR signaling","KRAS_mut","3","21",".2938169523252912","-2.1046532254622767","-1.716326759099343","","",".57702073750836524","-.38832646636293378",".96085703040447545","1.3524579633837932",".82798237634864924","",".0089043068584283725","0","LAML","GDSC1"
"WYE-125132","317","mTOR","PI3K/MTOR signaling","NRAS_mut","7","17","1.3155345680519877","-.71491289771460331","-2.1972018431453417","","",".039320484415171872","1.4822889454307384","1.4772199874964513",".96299532263496657",".0072893831605394185","",".0025044323667716244","0","LAML","GDSC1"
"WYE-125132","317","mTOR","PI3K/MTOR signaling","SACS_mut","3","21",".81432635248669494","-.85366177515193031","-1.8950398234293924","","",".57185672878440208","1.0413780482774619","2.6828147558624584","1.0388326971859643",".16294496537197425","",".0065250600386113191","0","LAML","GDSC1"
"WYE-125132","317","mTOR","PI3K/MTOR signaling","TP53_mut","11","13",".54759223517426958","-1.3859196441979282","-2.0855158100996785","","",".20777142577650129",".69959616590175022","1.4580538312847793","1.1049042645963565",".15287474926411998","",".0064195270421751353","0","LAML","GDSC1"
"GSK690693","326","AKT1, AKT2, AKT3","PI3K/MTOR signaling","ASXL1_mut","5","20",".62303709928719964","1.2002883194432914","2.3169665520343856","","",".31980591232325339","-1.1166782325910942","2.1117866308551472","1.7175012802235703",".28131808169870592","",".33930905646224652","75.018732980709103","LAML","GDSC1"
"GSK690693","326","AKT1, AKT2, AKT3","PI3K/MTOR signaling","CREBBP_mut","3","22",".1813238161902293","2.3885612400274501","2.0534131326282643","","",".75396852525624614",".33514810739918577","1.535536493553999","1.8754120033066166",".97109634266975464","",".35204465882420277","97.109634266975462","LAML","GDSC1"
"GSK690693","326","AKT1, AKT2, AKT3","PI3K/MTOR signaling","KRAS_mut","3","22",".037634176588055547","2.0323070215676586","2.1019932533273269","","",".95754670641463768","-.06968623175966826","1.941247026594821","1.8429163504998511",".96626992051588501","",".35203944222185646","97.109634266975462","LAML","GDSC1"
